ticker_symbol,day_date,stock_performance,prev_avg_sentiment_score
AAPL,2019-08-27,decline,-0.6563638825722731
AAPL,2019-08-28,growth,-0.5827023643099405
AAPL,2019-08-29,growth,-0.661559334507695
AAPL,2019-08-30,decline,-0.6473928854251519
AAPL,2019-09-03,decline,-0.6196144268120805
AAPL,2019-09-04,growth,-0.6961407205498076
AAPL,2019-09-05,growth,-0.6227879482849895
AAPL,2019-09-06,decline,-0.6287620280075956
AAPL,2019-09-09,growth,-0.5799508526705314
AAPL,2019-09-10,growth,-0.5995755428646473
AAPL,2019-09-11,growth,-0.5053485486035546
AAPL,2019-09-12,decline,-0.5168509141925504
AAPL,2019-09-13,decline,-0.5671633911161095
AAPL,2019-09-16,growth,-0.5957803175419192
AAPL,2019-09-17,growth,-0.5294025516787241
AAPL,2019-09-18,growth,-0.5886668753578288
AAPL,2019-09-19,decline,-0.5525759739833965
AAPL,2019-09-20,decline,-0.6264215015783543
AAPL,2019-09-23,growth,-0.59466469045823
AAPL,2019-09-24,decline,-0.6548131192199439
AAPL,2019-09-25,growth,-0.6451682186418799
AAPL,2019-09-26,decline,-0.6282993337773014
AAPL,2019-09-27,decline,-0.5762501732777741
AAPL,2019-09-30,growth,-0.613764394514309
AAPL,2019-10-01,growth,-0.4509620335098864
AAPL,2019-10-02,decline,-0.5157431712001562
AAPL,2019-10-03,growth,-0.6085582291793471
AAPL,2019-10-04,growth,-0.5691536657781486
AAPL,2019-10-07,growth,-0.6320957240016981
AAPL,2019-10-08,decline,-0.5195410374697153
AAPL,2019-10-09,growth,-0.6409790496287258
AAPL,2019-10-10,growth,-0.6429748418538467
AAPL,2019-10-11,growth,-0.6165815865267135
AAPL,2019-10-14,decline,-0.6308224809413053
AAPL,2019-10-15,decline,-0.5335391294369268
AAPL,2019-10-16,decline,-0.5691035505723882
AAPL,2019-10-17,growth,-0.6400826458967579
AAPL,2019-10-18,growth,-0.6480416272678514
AAPL,2019-10-21,growth,-0.5534184771466117
AAPL,2019-10-22,decline,-0.4929928068142787
AAPL,2019-10-23,growth,-0.6253620738228316
AAPL,2019-10-24,growth,-0.5875495226288404
AAPL,2019-10-25,growth,-0.5606927683427564
AAPL,2019-10-28,growth,-0.5016972386938894
AAPL,2019-10-29,decline,-0.5922585569946459
AAPL,2019-10-30,decline,-0.4659142919949123
AAPL,2019-10-31,growth,-0.496463917588456
AAPL,2019-11-01,growth,-0.5386903226256131
AAPL,2019-11-04,growth,-0.489832920829455
AAPL,2019-11-05,decline,-0.6168360680506374
AAPL,2019-11-06,growth,-0.5777192168941534
AAPL,2019-11-07,growth,-0.6108687171759837
AAPL,2019-11-08,growth,-0.6182760738990676
AAPL,2019-11-11,growth,-0.6014756129996124
AAPL,2019-11-12,decline,-0.6631053397542404
AAPL,2019-11-13,growth,-0.6074483513625132
AAPL,2019-11-14,decline,-0.5640694762048452
AAPL,2019-11-15,growth,-0.618136542952723
AAPL,2019-11-18,growth,-0.504648956656456
AAPL,2019-11-19,decline,-0.6223085588132832
AAPL,2019-11-20,decline,-0.5665183559850103
AAPL,2019-11-21,decline,-0.5101409981196577
AAPL,2019-11-22,decline,-0.6148292054926735
AAPL,2019-11-25,growth,-0.5957057722485982
AAPL,2019-11-26,decline,-0.5233898824148805
AAPL,2019-11-27,growth,-0.6231467516294548
AAPL,2019-11-29,decline,-0.476115526093377
AAPL,2019-12-02,decline,-0.5116485662081025
AAPL,2019-12-03,decline,-0.5391983091236351
AAPL,2019-12-04,growth,-0.5836165086789564
AAPL,2019-12-05,growth,-0.6000472916922438
AAPL,2019-12-06,growth,-0.5575499736584758
AAPL,2019-12-09,decline,-0.4913576764834894
AAPL,2019-12-10,growth,-0.5849740468028424
AAPL,2019-12-11,growth,-0.6049642861397141
AAPL,2019-12-12,growth,-0.591163326634301
AAPL,2019-12-13,growth,-0.6063012647289509
AAPL,2019-12-16,growth,-0.3805317971655118
AAPL,2019-12-17,growth,-0.5155703641694306
AAPL,2019-12-18,decline,-0.6377949807023214
AAPL,2019-12-19,growth,-0.5084917345435958
AAPL,2019-12-20,decline,-0.5795897055257317
AAPL,2019-12-23,growth,-0.5195580032420031
AAPL,2019-12-24,growth,-0.5130861826731021
AAPL,2019-12-26,growth,-0.4273661518773288
AAPL,2019-12-27,decline,-0.4749577398238064
AAPL,2019-12-30,growth,-0.431347574642364
AAPL,2019-12-31,growth,-0.4130686604451213
AMZN,2015-01-02,decline,-0.829176710660641
AMZN,2015-01-05,decline,-0.6785754987171718
AMZN,2015-01-06,decline,-0.6404851279088429
AMZN,2015-01-07,growth,-0.63192358788322
AMZN,2015-01-08,growth,-0.7889024307951331
AMZN,2015-01-09,decline,-0.6860069338665452
AMZN,2015-01-12,decline,-0.7856218356352586
AMZN,2015-01-13,growth,-0.4890521642896864
AMZN,2015-01-14,decline,-0.541095284044889
AMZN,2015-01-15,decline,-0.645273648415293
AMZN,2015-01-16,growth,-0.7786011693717765
AMZN,2015-01-20,decline,-0.4504778735777911
AMZN,2015-01-21,growth,-0.5968585016992357
AMZN,2015-01-22,growth,-0.6019681975275218
AMZN,2015-01-23,growth,-0.7926647802523267
AMZN,2015-01-26,decline,-0.8109710504499714
AMZN,2015-01-27,decline,-0.7503897051016489
AMZN,2015-01-28,decline,-0.6795453162955456
AMZN,2015-01-29,growth,-0.5785042776001824
AMZN,2015-01-30,growth,-0.5440018481733393
AMZN,2015-02-02,growth,-0.6744155817561679
AMZN,2015-02-03,decline,-0.6286034941329737
AMZN,2015-02-04,growth,-0.7016196181421323
AMZN,2015-02-05,growth,-0.7258420299828258
AMZN,2015-02-06,growth,-0.6431940638151452
AMZN,2015-02-09,decline,-0.7204041381676992
AMZN,2015-02-10,growth,-0.8013954544844835
AMZN,2015-02-11,growth,-0.6353950906585861
AMZN,2015-02-12,growth,-0.6763256574203955
AMZN,2015-02-13,growth,-0.6193039006308505
AMZN,2015-02-17,decline,-0.8368647246234184
AMZN,2015-02-18,decline,-0.7031553448110387
AMZN,2015-02-19,growth,-0.2210561582191505
AMZN,2015-02-20,growth,-0.6934965967729285
AMZN,2015-02-23,decline,-0.74408469484611
AMZN,2015-02-24,decline,-0.6586265697198755
AMZN,2015-02-25,growth,-0.6922281229332702
AMZN,2015-02-26,decline,-0.5834128565731502
AMZN,2015-02-27,decline,-0.616475745314552
AMZN,2015-03-02,growth,-0.8199077184995015
AMZN,2015-03-03,decline,-0.7664258609264355
AMZN,2015-03-04,decline,-0.5732002019357051
AMZN,2015-03-05,growth,-0.6301735959191254
AMZN,2015-03-06,decline,-0.6514798066870043
AMZN,2015-03-09,decline,-0.7755974338088237
AMZN,2015-03-10,decline,-0.8439945376247441
AMZN,2015-03-11,decline,-0.7390299094796746
AMZN,2015-03-12,growth,-0.6157154778436739
AMZN,2015-03-13,decline,-0.657805891688337
AMZN,2015-03-16,growth,-0.7517401295972158
AMZN,2015-03-17,decline,-0.7920629145347908
AMZN,2015-03-18,growth,-0.6896650103241088
AMZN,2015-03-19,decline,-0.6769755546734711
AMZN,2015-03-20,growth,-0.5164319434216325
AMZN,2015-03-23,decline,-0.5075907240208891
AMZN,2015-03-24,decline,-0.5460306010017656
AMZN,2015-03-25,decline,-0.6702980244981831
AMZN,2015-03-26,decline,-0.6720293684850766
AMZN,2015-03-27,growth,-0.4098485606057303
AMZN,2015-03-30,growth,-0.8273036764426664
AMZN,2015-03-31,decline,-0.6299005313617427
AMZN,2015-04-01,decline,-0.5917571118101478
AMZN,2015-04-02,growth,-0.6652995539075546
AMZN,2015-04-06,growth,-0.7623461085770812
AMZN,2015-04-07,decline,-0.5467982702395495
AMZN,2015-04-08,growth,-0.6147053953140013
AMZN,2015-04-09,growth,-0.6278365156650543
AMZN,2015-04-10,decline,-0.7020352301552751
AMZN,2015-04-13,decline,-0.7540458696229118
AMZN,2015-04-14,growth,-0.7345925468710525
AMZN,2015-04-15,decline,-0.6270762207215292
AMZN,2015-04-16,growth,-0.6881924367499077
AMZN,2015-04-17,decline,-0.6228428624313453
AMZN,2015-04-20,growth,-0.7447409150295687
AMZN,2015-04-21,growth,-0.6938066456052993
AMZN,2015-04-22,decline,-0.4544106588615634
AMZN,2015-04-23,growth,-0.6109052324974085
AMZN,2015-04-24,growth,-0.6421776339952416
AMZN,2015-04-27,decline,-0.5712144613886873
AMZN,2015-04-28,decline,-0.7265565836084447
AMZN,2015-04-29,growth,-0.6056911662090624
AMZN,2015-04-30,decline,-0.6697693127670036
AMZN,2015-05-01,growth,-0.7518079106727343
AMZN,2015-05-04,growth,-0.5930265963077546
AMZN,2015-05-05,decline,-0.6760719589177998
AMZN,2015-05-06,decline,-0.5782544856721704
AMZN,2015-05-07,growth,-0.7074204133243165
AMZN,2015-05-08,growth,-0.637302496276059
AMZN,2015-05-11,decline,-0.5863976718650924
AMZN,2015-05-12,decline,-0.6331314954172723
AMZN,2015-05-13,decline,-0.6545883406626496
AMZN,2015-05-14,growth,-0.791780040144376
AMZN,2015-05-15,decline,-0.7663960234442754
AMZN,2015-05-18,decline,-0.8684788115083959
AMZN,2015-05-19,decline,-0.7840820455215347
AMZN,2015-05-20,growth,-0.7098053912398438
AMZN,2015-05-21,growth,-0.8306464117357536
AMZN,2015-05-22,decline,-0.7535442255907777
AMZN,2015-05-26,decline,-0.9123316201971564
AMZN,2015-05-27,growth,-0.8698444133097271
AMZN,2015-05-28,decline,-0.6530227987193065
AMZN,2015-05-29,growth,-0.789804946515978
AMZN,2015-06-01,growth,-0.8557668602212947
AMZN,2015-06-02,growth,-0.8043279511915459
AMZN,2015-06-03,growth,-0.7991416009777751
AMZN,2015-06-04,decline,-0.8150147006637725
AMZN,2015-06-05,decline,-0.7639712577134791
AMZN,2015-06-08,decline,-0.8763022004049036
AMZN,2015-06-09,growth,-0.6883280723020645
AMZN,2015-06-10,growth,-0.6915887566755444
AMZN,2015-06-11,growth,-0.6497400757632678
AMZN,2015-06-12,decline,-0.7268384085251735
AMZN,2015-06-15,decline,-0.7333619854142589
AMZN,2015-06-16,growth,-0.7118722605705261
AMZN,2015-06-17,growth,-0.795625817208063
AMZN,2015-06-18,growth,-0.7380036477586712
AMZN,2015-06-19,decline,-0.6222562574350787
AMZN,2015-06-22,growth,-0.8534032800900084
AMZN,2015-06-23,growth,-0.7904836813818497
AMZN,2015-06-24,decline,-0.6617597444613177
AMZN,2015-06-25,decline,-0.7773251560663036
AMZN,2015-06-26,decline,-0.7166212465332336
AMZN,2015-06-29,decline,-0.8979270502876381
AMZN,2015-06-30,growth,-0.6816325664192766
AMZN,2015-07-01,growth,-0.7367417505010962
AMZN,2015-07-02,growth,-0.7306102922355587
AMZN,2015-07-06,decline,-0.7524765141126586
AMZN,2015-07-07,growth,-0.5417735133338814
AMZN,2015-07-08,decline,-0.8098731089641552
AMZN,2015-07-09,growth,-0.6483072477002297
AMZN,2015-07-10,growth,-0.5809966804165589
AMZN,2015-07-13,growth,-0.9051722617653328
AMZN,2015-07-14,growth,-0.5315271045541422
AMZN,2015-07-15,decline,-0.6472249494911836
AMZN,2015-07-16,growth,-0.6660534428192837
AMZN,2015-07-17,growth,-0.5978018794889035
AMZN,2015-07-20,growth,-0.6996466714954941
AMZN,2015-07-21,decline,-0.7195311876927193
AMZN,2015-07-22,growth,-0.737774127044461
AMZN,2015-07-23,decline,-0.6723686932471761
AMZN,2015-07-24,growth,-0.5084578847554829
AMZN,2015-07-27,growth,-0.6088009239822034
AMZN,2015-07-28,decline,-0.6275133348386223
AMZN,2015-07-29,growth,-0.6827495495478312
AMZN,2015-07-30,growth,-0.7291914030613131
AMZN,2015-07-31,decline,-0.7500920124918397
AMZN,2015-08-03,decline,-0.8296635492489888
AMZN,2015-08-04,decline,-0.7760962638415788
AMZN,2015-08-05,growth,-0.4920534105436039
AMZN,2015-08-06,decline,-0.6048422880217018
AMZN,2015-08-07,decline,-0.7759523755818043
AMZN,2015-08-10,growth,-0.3466967569815146
AMZN,2015-08-11,growth,-0.5233138430286461
AMZN,2015-08-12,decline,-0.6838555190779946
AMZN,2015-08-13,growth,-0.7143260688762966
AMZN,2015-08-14,growth,-0.7571953667167811
AMZN,2015-08-17,growth,-0.6342408780927782
AMZN,2015-08-18,decline,-0.5305638192977816
AMZN,2015-08-19,decline,-0.56002427774351
AMZN,2015-08-20,decline,-0.6588163799253003
AMZN,2015-08-21,decline,-0.7037373593239369
AMZN,2015-08-24,decline,-0.6779367403245308
AMZN,2015-08-25,growth,-0.7332966903622231
AMZN,2015-08-26,growth,-0.733163340694525
AMZN,2015-08-27,growth,-0.7659580783129426
AMZN,2015-08-28,decline,-0.6963249222424469
AMZN,2015-08-31,decline,-0.9445410733353602
AMZN,2015-09-01,decline,-0.8401117298588063
AMZN,2015-09-02,growth,-0.7015766330802714
AMZN,2015-09-03,decline,-0.7223374083307055
AMZN,2015-09-04,decline,-0.7121478221084498
AMZN,2015-09-08,growth,-0.7497357831281775
AMZN,2015-09-09,decline,-0.811844646107426
AMZN,2015-09-10,growth,-0.7564169901316283
AMZN,2015-09-11,growth,-0.7797678511990004
AMZN,2015-09-14,decline,-0.5918106690601066
AMZN,2015-09-15,growth,-0.6471852578114772
AMZN,2015-09-16,growth,-0.6185057717506016
AMZN,2015-09-17,growth,-0.6223265043011418
AMZN,2015-09-18,growth,-0.6877149516110526
AMZN,2015-09-21,growth,-0.748908652861913
AMZN,2015-09-22,decline,-0.5851471016407013
AMZN,2015-09-23,decline,-0.7143116795553336
AMZN,2015-09-24,decline,-0.7819758343327906
AMZN,2015-09-25,decline,-0.7923554626310835
AMZN,2015-09-28,decline,-0.9357531413615467
AMZN,2015-09-29,decline,-0.7184407793850996
AMZN,2015-09-30,growth,-0.7952550392748191
AMZN,2015-10-01,growth,-0.7344375455973249
AMZN,2015-10-02,growth,-0.7077079179994654
AMZN,2015-10-05,growth,-0.7094267033613645
AMZN,2015-10-06,decline,-0.7591282703195299
AMZN,2015-10-07,growth,-0.7136528421015966
AMZN,2015-10-08,decline,-0.7967971617280089
AMZN,2015-10-09,growth,-0.7345396303663067
AMZN,2015-10-12,growth,-0.5669205842109827
AMZN,2015-10-13,decline,-0.6097303369614293
AMZN,2015-10-14,decline,-0.5196775237530894
AMZN,2015-10-15,growth,-0.7855868276847605
AMZN,2015-10-16,growth,-0.7670313764339799
AMZN,2015-10-19,growth,-0.7963530336107526
AMZN,2015-10-20,decline,-0.6352991758960567
AMZN,2015-10-21,decline,-0.5951489565884256
AMZN,2015-10-22,growth,-0.7128677502438262
AMZN,2015-10-23,growth,-0.4701369150306449
AMZN,2015-10-26,growth,-0.687673662547712
AMZN,2015-10-27,growth,-0.5719439226181008
AMZN,2015-10-28,growth,-0.73392249536007
AMZN,2015-10-29,growth,-0.7602314864977812
AMZN,2015-10-30,decline,-0.7244862632478698
AMZN,2015-11-02,growth,-0.676340751544289
AMZN,2015-11-03,decline,-0.6677936946759458
AMZN,2015-11-04,growth,-0.4783655927403942
AMZN,2015-11-05,growth,-0.5091547044151921
AMZN,2015-11-06,growth,-0.5932513641247287
AMZN,2015-11-09,decline,-0.6831304285415384
AMZN,2015-11-10,growth,-0.6967634988260699
AMZN,2015-11-11,growth,-0.6319612091237848
AMZN,2015-11-12,decline,-0.5600783145218565
AMZN,2015-11-13,decline,-0.6643199157440799
AMZN,2015-11-16,growth,-0.4453804963513424
AMZN,2015-11-17,decline,-0.731572664885157
AMZN,2015-11-18,growth,-0.6838339107831319
AMZN,2015-11-19,decline,-0.6209720368026406
AMZN,2015-11-20,growth,-0.6989031619818876
AMZN,2015-11-23,growth,-0.7260179025155526
AMZN,2015-11-24,decline,-0.590518060666937
AMZN,2015-11-25,growth,-0.5203132785058447
AMZN,2015-11-27,decline,-0.5981060316396314
AMZN,2015-11-30,decline,-0.7226692894745989
AMZN,2015-12-01,growth,-0.5271397181568181
AMZN,2015-12-02,decline,-0.538865300050326
AMZN,2015-12-03,decline,-0.6963531765184905
AMZN,2015-12-04,growth,-0.6389505924948726
AMZN,2015-12-07,decline,-0.5979499750048201
AMZN,2015-12-08,growth,-0.7060673719272017
AMZN,2015-12-09,decline,-0.6113070947479229
AMZN,2015-12-10,decline,-0.5796624402265174
AMZN,2015-12-11,decline,-0.6469596204303559
AMZN,2015-12-14,growth,-0.8326683202643453
AMZN,2015-12-15,growth,-0.6068690931552077
AMZN,2015-12-16,growth,-0.7033224378313337
AMZN,2015-12-17,decline,-0.603087800895156
AMZN,2015-12-18,decline,-0.7013262835727341
AMZN,2015-12-21,growth,-0.6544842401455189
AMZN,2015-12-22,decline,-0.6022408744656896
AMZN,2015-12-23,growth,-0.7012272758143289
AMZN,2015-12-24,decline,-0.6450891298564834
AMZN,2015-12-28,growth,-0.6438995599746704
AMZN,2015-12-29,growth,-0.42786827721727
AMZN,2015-12-30,decline,-0.4655049295025937
AMZN,2015-12-31,decline,-0.5888273878931412
AMZN,2016-01-04,decline,-0.7187833233116978
AMZN,2016-01-05,decline,-0.6869093318544439
AMZN,2016-01-06,decline,-0.6156024294403883
AMZN,2016-01-07,decline,-0.6521893073739873
AMZN,2016-01-08,decline,-0.6886411141276126
AMZN,2016-01-11,growth,-0.5905982714432937
AMZN,2016-01-12,growth,-0.5687026306331332
AMZN,2016-01-13,decline,-0.6764283244766062
AMZN,2016-01-14,growth,-0.7384203859710069
AMZN,2016-01-15,decline,-0.7307509889096131
AMZN,2016-01-19,growth,-0.77004514790293
AMZN,2016-01-20,decline,-0.7604834487580735
AMZN,2016-01-21,growth,-0.7800795311358437
AMZN,2016-01-22,growth,-0.6643025426303639
AMZN,2016-01-25,growth,-0.6612101209924576
AMZN,2016-01-26,growth,-0.4396433904292477
AMZN,2016-01-27,decline,-0.6520996477567789
AMZN,2016-01-28,growth,-0.6781458846435019
AMZN,2016-01-29,decline,-0.597500431727435
AMZN,2016-02-01,decline,-0.7752010769206985
AMZN,2016-02-02,decline,-0.687111721144003
AMZN,2016-02-03,decline,-0.6643725698217383
AMZN,2016-02-04,growth,-0.6878335955135054
AMZN,2016-02-05,decline,-0.7127104352562974
AMZN,2016-02-08,decline,-0.700194356918335
AMZN,2016-02-09,decline,-0.7247753997371621
AMZN,2016-02-10,growth,-0.5823723632011483
AMZN,2016-02-11,growth,-0.6383176605355717
AMZN,2016-02-12,growth,-0.685763668528823
AMZN,2016-02-16,growth,-0.5844535435760877
AMZN,2016-02-17,growth,-0.5868031379667301
AMZN,2016-02-18,decline,-0.5709115887989773
AMZN,2016-02-19,growth,-0.6129369929143781
AMZN,2016-02-22,growth,-0.6989267616232565
AMZN,2016-02-23,decline,-0.6035638224015865
AMZN,2016-02-24,growth,-0.7172726521620879
AMZN,2016-02-25,growth,-0.6382369075966353
AMZN,2016-02-26,growth,-0.6664506647354944
AMZN,2016-02-29,decline,-0.722203930604805
AMZN,2016-03-01,growth,-0.5341448572419939
AMZN,2016-03-02,growth,-0.573391408607084
AMZN,2016-03-03,decline,-0.5678510441913368
AMZN,2016-03-04,decline,-0.4924997251241579
AMZN,2016-03-07,decline,-0.7049096671457823
AMZN,2016-03-08,decline,-0.6566945488661364
AMZN,2016-03-09,decline,-0.5685052725255343
AMZN,2016-03-10,decline,-0.5323551524852379
AMZN,2016-03-11,growth,-0.7000081848107224
AMZN,2016-03-14,growth,-0.58100583835652
AMZN,2016-03-15,growth,-0.6696254078524257
AMZN,2016-03-16,decline,-0.7340906453984124
AMZN,2016-03-17,decline,-0.7663890172895524
AMZN,2016-03-18,decline,-0.6854897734542557
AMZN,2016-03-21,growth,-0.6282889370871062
AMZN,2016-03-22,growth,-0.730623168582569
AMZN,2016-03-23,growth,-0.7279553054975518
AMZN,2016-03-24,growth,-0.7111665839367067
AMZN,2016-03-28,decline,-0.5895392643777948
AMZN,2016-03-29,growth,-0.6408434834878796
AMZN,2016-03-30,growth,-0.5905797232623563
AMZN,2016-03-31,decline,-0.7004256872839518
AMZN,2016-04-01,growth,-0.6457302757238937
AMZN,2016-04-04,decline,-0.5855442841465657
AMZN,2016-04-05,decline,-0.7103648855918792
AMZN,2016-04-06,growth,-0.7619238735386059
AMZN,2016-04-07,decline,-0.6187070363693024
AMZN,2016-04-08,growth,-0.5732303558473002
AMZN,2016-04-11,growth,-0.7091428159721314
AMZN,2016-04-12,growth,-0.6918133636460687
AMZN,2016-04-13,growth,-0.7649048052445793
AMZN,2016-04-14,growth,-0.6236643523111872
AMZN,2016-04-15,growth,-0.632314947047837
AMZN,2016-04-18,growth,-0.6872642311868788
AMZN,2016-04-19,decline,-0.6752474356960777
AMZN,2016-04-20,growth,-0.7201083740035256
AMZN,2016-04-21,decline,-0.6910124014896951
AMZN,2016-04-22,decline,-0.6085057113621686
AMZN,2016-04-25,growth,-0.6316195498121545
AMZN,2016-04-26,decline,-0.6293089363256447
AMZN,2016-04-27,decline,-0.6884196547156606
AMZN,2016-04-28,decline,-0.648116712120996
AMZN,2016-04-29,growth,-0.5379714078225385
AMZN,2016-05-02,growth,-0.6316742267873552
AMZN,2016-05-03,decline,-0.585765680137849
AMZN,2016-05-04,decline,-0.5548775477457772
AMZN,2016-05-05,decline,-0.6254158650056407
AMZN,2016-05-06,growth,-0.7031831988443931
AMZN,2016-05-09,growth,-0.803262297809124
AMZN,2016-05-10,growth,-0.5284044544471369
AMZN,2016-05-11,growth,-0.5326242244457343
AMZN,2016-05-12,growth,-0.6934123503136959
AMZN,2016-05-13,decline,-0.6456438647439166
AMZN,2016-05-16,growth,-0.5943097044966813
AMZN,2016-05-17,decline,-0.7163185777253662
AMZN,2016-05-18,growth,-0.5763515875683175
AMZN,2016-05-19,growth,-0.699550468319902
AMZN,2016-05-20,growth,-0.7241541935310204
AMZN,2016-05-23,decline,-0.4359945627016441
AMZN,2016-05-24,growth,-0.6718282933476605
AMZN,2016-05-25,growth,-0.7175293019505047
AMZN,2016-05-26,growth,-0.6136249645936246
AMZN,2016-05-27,decline,-0.543567856417762
AMZN,2016-05-31,growth,-0.6921910017728805
AMZN,2016-06-01,decline,-0.5343832841709905
AMZN,2016-06-02,growth,-0.4747206030423724
AMZN,2016-06-03,decline,-0.5830137199692188
AMZN,2016-06-06,growth,-0.6842441722041085
AMZN,2016-06-07,decline,-0.6879834758047386
AMZN,2016-06-08,growth,-0.6782798741904783
AMZN,2016-06-09,growth,-0.4861715660260986
AMZN,2016-06-10,decline,-0.552841039301199
AMZN,2016-06-13,decline,-0.6638250631444594
AMZN,2016-06-14,growth,-0.6810144909522818
AMZN,2016-06-15,decline,-0.6505469227527115
AMZN,2016-06-16,growth,-0.6323339907746566
AMZN,2016-06-17,decline,-0.7431982761231538
AMZN,2016-06-20,growth,-0.6341671315687043
AMZN,2016-06-21,growth,-0.4697810230346826
AMZN,2016-06-22,decline,-0.7065651985151428
AMZN,2016-06-23,growth,-0.6265905428056916
AMZN,2016-06-24,decline,-0.6683400243255434
AMZN,2016-06-27,decline,-0.723960369019895
AMZN,2016-06-28,growth,-0.6469488076949388
AMZN,2016-06-29,growth,-0.4802265613551301
AMZN,2016-06-30,growth,-0.6348255145957532
AMZN,2016-07-01,growth,-0.531115350964364
AMZN,2016-07-05,growth,-0.7198007501985716
AMZN,2016-07-06,growth,-0.5487070710075145
AMZN,2016-07-07,decline,-0.5159869304841745
AMZN,2016-07-08,growth,-0.580129196386382
AMZN,2016-07-11,growth,-0.7298609671138582
AMZN,2016-07-12,decline,-0.572373623627398
AMZN,2016-07-13,decline,-0.5375889586914476
AMZN,2016-07-14,decline,-0.3653307042402379
AMZN,2016-07-15,decline,-0.4906724811774756
AMZN,2016-07-18,growth,-0.6232700222416928
AMZN,2016-07-19,growth,-0.6996591083119424
AMZN,2016-07-20,growth,-0.6497324782551503
AMZN,2016-07-21,decline,-0.6407723614640558
AMZN,2016-07-22,growth,-0.6806677670942413
AMZN,2016-07-25,decline,-0.5294213599280307
AMZN,2016-07-26,decline,-0.7093719482421875
AMZN,2016-07-27,growth,-0.6363283013978378
AMZN,2016-07-28,growth,-0.5327793484893293
AMZN,2016-07-29,growth,-0.5975055318172112
AMZN,2016-08-01,growth,-0.6087194039851804
AMZN,2016-08-02,decline,-0.6166485265047863
AMZN,2016-08-03,decline,-0.5493510739646689
AMZN,2016-08-04,growth,-0.752452996754369
AMZN,2016-08-05,growth,-0.6312003112333711
AMZN,2016-08-08,growth,-0.6820682894873928
AMZN,2016-08-09,growth,-0.6889915157791594
AMZN,2016-08-10,growth,-0.6486742201706638
AMZN,2016-08-11,growth,-0.5928925776396782
AMZN,2016-08-12,growth,-0.6658340234600326
AMZN,2016-08-15,decline,-0.5863613245463131
AMZN,2016-08-16,decline,-0.5611907445209127
AMZN,2016-08-17,growth,-0.6573220802114365
AMZN,2016-08-18,decline,-0.4647164027105849
AMZN,2016-08-19,decline,-0.5235015500129376
AMZN,2016-08-22,growth,-0.8006688925556671
AMZN,2016-08-23,growth,-0.7286901769878196
AMZN,2016-08-24,decline,-0.7137298418015026
AMZN,2016-08-25,growth,-0.6097955408827354
AMZN,2016-08-26,growth,-0.6698331616426769
AMZN,2016-08-29,growth,-0.6159940909813432
AMZN,2016-08-30,decline,-0.5757688380295958
AMZN,2016-08-31,growth,-0.6902700724767491
AMZN,2016-09-01,growth,-0.6828438488053686
AMZN,2016-09-02,growth,-0.6900003782489843
AMZN,2016-09-06,growth,-0.7500479802940831
AMZN,2016-09-07,decline,-0.5211519133003931
AMZN,2016-09-08,decline,-0.6094645661882835
AMZN,2016-09-09,decline,-0.6903104457428785
AMZN,2016-09-12,growth,-0.7283609251477825
AMZN,2016-09-13,decline,-0.630400211331947
AMZN,2016-09-14,growth,-0.558075373936142
AMZN,2016-09-15,growth,-0.651112046216925
AMZN,2016-09-16,growth,-0.5707263487856835
AMZN,2016-09-19,decline,-0.6878604402068917
AMZN,2016-09-20,growth,-0.6742745013388778
AMZN,2016-09-21,growth,-0.6340535274867354
AMZN,2016-09-22,growth,-0.6502656903944706
AMZN,2016-09-23,growth,-0.5336959157936304
AMZN,2016-09-26,decline,-0.8613531863247906
AMZN,2016-09-27,growth,-0.5828676741631305
AMZN,2016-09-28,growth,-0.624979715061
AMZN,2016-09-29,growth,-0.6030388490212011
AMZN,2016-09-30,growth,-0.6420883531350969
AMZN,2016-10-03,decline,-0.6839062661494849
AMZN,2016-10-04,decline,-0.620493161771084
AMZN,2016-10-05,growth,-0.6873071654637655
AMZN,2016-10-06,decline,-0.5425442490471227
AMZN,2016-10-07,decline,-0.47306880243376
AMZN,2016-10-10,growth,-0.7360185922169294
AMZN,2016-10-11,decline,-0.6046902357614957
AMZN,2016-10-12,growth,-0.6927416545373423
AMZN,2016-10-13,decline,-0.7039849473584083
AMZN,2016-10-14,decline,-0.6986102149217165
AMZN,2016-10-17,decline,-0.7444487336455592
AMZN,2016-10-18,growth,-0.7168000182873911
AMZN,2016-10-19,growth,-0.6721728710817689
AMZN,2016-10-20,decline,-0.6005110199182806
AMZN,2016-10-21,growth,-0.6865972460933917
AMZN,2016-10-24,growth,-0.7069564786027459
AMZN,2016-10-25,decline,-0.6240893971102938
AMZN,2016-10-26,decline,-0.5943995396013362
AMZN,2016-10-27,decline,-0.6379717585793131
AMZN,2016-10-28,decline,-0.6851427703636211
AMZN,2016-10-31,growth,-0.6561923630629913
AMZN,2016-11-01,decline,-0.6569149417186669
AMZN,2016-11-02,decline,-0.6625999250719624
AMZN,2016-11-03,growth,-0.7085310992947467
AMZN,2016-11-04,decline,-0.6697008872979155
AMZN,2016-11-07,growth,-0.5863846679714239
AMZN,2016-11-08,growth,-0.7109505144449381
AMZN,2016-11-09,decline,-0.6788900725367896
AMZN,2016-11-10,decline,-0.7314875458081563
AMZN,2016-11-11,decline,-0.7601194632418641
AMZN,2016-11-14,decline,-0.659206981812754
AMZN,2016-11-15,growth,-0.6098344763176061
